State,Industry,Series.ID,Month,Turnover
V,Other retailing,A3349350R,1985 Nov,170.9
V,Other retailing,A3349350R,1985 Dec,228.8
V,Other retailing,A3349350R,1986 Jan,168.7
V,Other retailing,A3349350R,1986 Feb,169.5
V,Other retailing,A3349350R,1986 Mar,161.2
V,Other retailing,A3349350R,1986 Apr,170.1
V,Other retailing,A3349350R,1986 May,178.5
V,Other retailing,A3349350R,1986 Jun,158
V,Other retailing,A3349350R,1986 Jul,167.2
V,Other retailing,A3349350R,1986 Aug,169.8
V,Other retailing,A3349350R,1986 Sep,167
V,Other retailing,A3349350R,1986 Oct,191.1
V,Other retailing,A3349350R,1986 Nov,189
V,Other retailing,A3349350R,1986 Dec,260.7
V,Other retailing,A3349350R,1987 Jan,181.2
V,Other retailing,A3349350R,1987 Feb,174.3
V,Other retailing,A3349350R,1987 Mar,177.7
V,Other retailing,A3349350R,1987 Apr,179.5
V,Other retailing,A3349350R,1987 May,189.7
V,Other retailing,A3349350R,1987 Jun,180.2
V,Other retailing,A3349350R,1987 Jul,188.6
V,Other retailing,A3349350R,1987 Aug,189.5
V,Other retailing,A3349350R,1987 Sep,191.1
V,Other retailing,A3349350R,1987 Oct,199.8
V,Other retailing,A3349350R,1987 Nov,200.1
V,Other retailing,A3349350R,1987 Dec,272.7
V,Other retailing,A3349350R,1988 Jan,183.5
V,Other retailing,A3349350R,1988 Feb,184
V,Other retailing,A3349350R,1988 Mar,199.2
V,Other retailing,A3349350R,1988 Apr,183.2
V,Other retailing,A3349350R,1988 May,192.6
V,Other retailing,A3349350R,1988 Jun,186.6
V,Other retailing,A3349350R,1988 Jul,179.7
V,Other retailing,A3349350R,1988 Aug,195.1
V,Other retailing,A3349350R,1988 Sep,185.2
V,Other retailing,A3349350R,1988 Oct,198.9
V,Other retailing,A3349350R,1988 Nov,219.8
V,Other retailing,A3349350R,1988 Dec,313.7
V,Other retailing,A3349350R,1989 Jan,197.8
V,Other retailing,A3349350R,1989 Feb,187.2
V,Other retailing,A3349350R,1989 Mar,206.8
V,Other retailing,A3349350R,1989 Apr,194.9
V,Other retailing,A3349350R,1989 May,214.7
V,Other retailing,A3349350R,1989 Jun,200.6
V,Other retailing,A3349350R,1989 Jul,207.5
V,Other retailing,A3349350R,1989 Aug,218.1
V,Other retailing,A3349350R,1989 Sep,221.7
V,Other retailing,A3349350R,1989 Oct,222.2
V,Other retailing,A3349350R,1989 Nov,235.2
V,Other retailing,A3349350R,1989 Dec,357.7
V,Other retailing,A3349350R,1990 Jan,245.5
V,Other retailing,A3349350R,1990 Feb,222.1
V,Other retailing,A3349350R,1990 Mar,221.3
V,Other retailing,A3349350R,1990 Apr,205.6
V,Other retailing,A3349350R,1990 May,225
V,Other retailing,A3349350R,1990 Jun,203.8
V,Other retailing,A3349350R,1990 Jul,204.2
V,Other retailing,A3349350R,1990 Aug,220.1
V,Other retailing,A3349350R,1990 Sep,206.7
V,Other retailing,A3349350R,1990 Oct,216.7
V,Other retailing,A3349350R,1990 Nov,223
V,Other retailing,A3349350R,1990 Dec,301.9
V,Other retailing,A3349350R,1991 Jan,214.9
V,Other retailing,A3349350R,1991 Feb,196.3
V,Other retailing,A3349350R,1991 Mar,202
V,Other retailing,A3349350R,1991 Apr,193.1
V,Other retailing,A3349350R,1991 May,212.2
V,Other retailing,A3349350R,1991 Jun,193.9
V,Other retailing,A3349350R,1991 Jul,218.5
V,Other retailing,A3349350R,1991 Aug,212.6
V,Other retailing,A3349350R,1991 Sep,200.7
V,Other retailing,A3349350R,1991 Oct,237.3
V,Other retailing,A3349350R,1991 Nov,236
V,Other retailing,A3349350R,1991 Dec,317.5
V,Other retailing,A3349350R,1992 Jan,229.6
V,Other retailing,A3349350R,1992 Feb,206.2
V,Other retailing,A3349350R,1992 Mar,221
V,Other retailing,A3349350R,1992 Apr,219.9
V,Other retailing,A3349350R,1992 May,228.6
V,Other retailing,A3349350R,1992 Jun,213
V,Other retailing,A3349350R,1992 Jul,224.4
V,Other retailing,A3349350R,1992 Aug,215.4
V,Other retailing,A3349350R,1992 Sep,229.5
V,Other retailing,A3349350R,1992 Oct,244.9
V,Other retailing,A3349350R,1992 Nov,254
V,Other retailing,A3349350R,1992 Dec,351.9
V,Other retailing,A3349350R,1993 Jan,228.9
V,Other retailing,A3349350R,1993 Feb,211
V,Other retailing,A3349350R,1993 Mar,237.9
V,Other retailing,A3349350R,1993 Apr,232.9
V,Other retailing,A3349350R,1993 May,237.1
V,Other retailing,A3349350R,1993 Jun,246.2
V,Other retailing,A3349350R,1993 Jul,254.5
V,Other retailing,A3349350R,1993 Aug,249.6
V,Other retailing,A3349350R,1993 Sep,259.3
V,Other retailing,A3349350R,1993 Oct,275.4
V,Other retailing,A3349350R,1993 Nov,298.6
V,Other retailing,A3349350R,1993 Dec,396.1
V,Other retailing,A3349350R,1994 Jan,252.7
V,Other retailing,A3349350R,1994 Feb,243.1
V,Other retailing,A3349350R,1994 Mar,266.8
V,Other retailing,A3349350R,1994 Apr,253.6
V,Other retailing,A3349350R,1994 May,270.8
V,Other retailing,A3349350R,1994 Jun,270.4
V,Other retailing,A3349350R,1994 Jul,280.9
V,Other retailing,A3349350R,1994 Aug,295
V,Other retailing,A3349350R,1994 Sep,290.2
V,Other retailing,A3349350R,1994 Oct,307.7
V,Other retailing,A3349350R,1994 Nov,324.1
V,Other retailing,A3349350R,1994 Dec,456.7
V,Other retailing,A3349350R,1995 Jan,285.9
V,Other retailing,A3349350R,1995 Feb,280.8
V,Other retailing,A3349350R,1995 Mar,310.1
V,Other retailing,A3349350R,1995 Apr,300.9
V,Other retailing,A3349350R,1995 May,329.5
V,Other retailing,A3349350R,1995 Jun,318.7
V,Other retailing,A3349350R,1995 Jul,313.1
V,Other retailing,A3349350R,1995 Aug,326.6
V,Other retailing,A3349350R,1995 Sep,323.1
V,Other retailing,A3349350R,1995 Oct,321.2
V,Other retailing,A3349350R,1995 Nov,335.9
V,Other retailing,A3349350R,1995 Dec,488.7
V,Other retailing,A3349350R,1996 Jan,324.6
V,Other retailing,A3349350R,1996 Feb,298.8
V,Other retailing,A3349350R,1996 Mar,305.1
V,Other retailing,A3349350R,1996 Apr,291.4
V,Other retailing,A3349350R,1996 May,309.1
V,Other retailing,A3349350R,1996 Jun,290.4
V,Other retailing,A3349350R,1996 Jul,305.8
V,Other retailing,A3349350R,1996 Aug,315.5
V,Other retailing,A3349350R,1996 Sep,299.7
V,Other retailing,A3349350R,1996 Oct,344.6
V,Other retailing,A3349350R,1996 Nov,363
V,Other retailing,A3349350R,1996 Dec,518.1
V,Other retailing,A3349350R,1997 Jan,320.7
V,Other retailing,A3349350R,1997 Feb,307.8
V,Other retailing,A3349350R,1997 Mar,325.3
V,Other retailing,A3349350R,1997 Apr,339.4
V,Other retailing,A3349350R,1997 May,344.6
V,Other retailing,A3349350R,1997 Jun,325.4
V,Other retailing,A3349350R,1997 Jul,345.3
V,Other retailing,A3349350R,1997 Aug,356.6
V,Other retailing,A3349350R,1997 Sep,362.6
V,Other retailing,A3349350R,1997 Oct,372.1
V,Other retailing,A3349350R,1997 Nov,373.2
V,Other retailing,A3349350R,1997 Dec,536.6
V,Other retailing,A3349350R,1998 Jan,348.3
V,Other retailing,A3349350R,1998 Feb,318.3
V,Other retailing,A3349350R,1998 Mar,351.2
V,Other retailing,A3349350R,1998 Apr,348.2
V,Other retailing,A3349350R,1998 May,344
V,Other retailing,A3349350R,1998 Jun,337.7
V,Other retailing,A3349350R,1998 Jul,366.7
V,Other retailing,A3349350R,1998 Aug,374
V,Other retailing,A3349350R,1998 Sep,382
V,Other retailing,A3349350R,1998 Oct,401.1
V,Other retailing,A3349350R,1998 Nov,413.7
V,Other retailing,A3349350R,1998 Dec,571.8
V,Other retailing,A3349350R,1999 Jan,375.5
V,Other retailing,A3349350R,1999 Feb,352.8
V,Other retailing,A3349350R,1999 Mar,411.4
V,Other retailing,A3349350R,1999 Apr,394.4
V,Other retailing,A3349350R,1999 May,389.2
V,Other retailing,A3349350R,1999 Jun,399.3
V,Other retailing,A3349350R,1999 Jul,406.6
V,Other retailing,A3349350R,1999 Aug,404.5
V,Other retailing,A3349350R,1999 Sep,420.4
V,Other retailing,A3349350R,1999 Oct,419.1
V,Other retailing,A3349350R,1999 Nov,439.6
V,Other retailing,A3349350R,1999 Dec,607.4
V,Other retailing,A3349350R,2000 Jan,369.6
V,Other retailing,A3349350R,2000 Feb,351.3
V,Other retailing,A3349350R,2000 Mar,381.3
V,Other retailing,A3349350R,2000 Apr,362.1
V,Other retailing,A3349350R,2000 May,379.4
V,Other retailing,A3349350R,2000 Jun,394.4
V,Other retailing,A3349350R,2000 Jul,367.7
V,Other retailing,A3349350R,2000 Aug,393.4
V,Other retailing,A3349350R,2000 Sep,396.4
V,Other retailing,A3349350R,2000 Oct,419.5
V,Other retailing,A3349350R,2000 Nov,449.1
V,Other retailing,A3349350R,2000 Dec,629.6
V,Other retailing,A3349350R,2001 Jan,407.2
V,Other retailing,A3349350R,2001 Feb,384.7
V,Other retailing,A3349350R,2001 Mar,418.2
V,Other retailing,A3349350R,2001 Apr,406.3
V,Other retailing,A3349350R,2001 May,451.4
V,Other retailing,A3349350R,2001 Jun,442.6
V,Other retailing,A3349350R,2001 Jul,459.3
V,Other retailing,A3349350R,2001 Aug,469.5
V,Other retailing,A3349350R,2001 Sep,448.2
V,Other retailing,A3349350R,2001 Oct,479
V,Other retailing,A3349350R,2001 Nov,509.3
V,Other retailing,A3349350R,2001 Dec,694
V,Other retailing,A3349350R,2002 Jan,471
V,Other retailing,A3349350R,2002 Feb,429.7
V,Other retailing,A3349350R,2002 Mar,466.2
V,Other retailing,A3349350R,2002 Apr,463
V,Other retailing,A3349350R,2002 May,507.1
V,Other retailing,A3349350R,2002 Jun,461.2
V,Other retailing,A3349350R,2002 Jul,497.3
V,Other retailing,A3349350R,2002 Aug,521.2
V,Other retailing,A3349350R,2002 Sep,500.9
V,Other retailing,A3349350R,2002 Oct,518.7
V,Other retailing,A3349350R,2002 Nov,542.9
V,Other retailing,A3349350R,2002 Dec,774.6
V,Other retailing,A3349350R,2003 Jan,498.7
V,Other retailing,A3349350R,2003 Feb,465.9
V,Other retailing,A3349350R,2003 Mar,499.9
V,Other retailing,A3349350R,2003 Apr,479.8
V,Other retailing,A3349350R,2003 May,515.7
V,Other retailing,A3349350R,2003 Jun,480.3
V,Other retailing,A3349350R,2003 Jul,547.6
V,Other retailing,A3349350R,2003 Aug,554.6
V,Other retailing,A3349350R,2003 Sep,556.5
V,Other retailing,A3349350R,2003 Oct,637
V,Other retailing,A3349350R,2003 Nov,655
V,Other retailing,A3349350R,2003 Dec,916.9
V,Other retailing,A3349350R,2004 Jan,567.7
V,Other retailing,A3349350R,2004 Feb,555.3
V,Other retailing,A3349350R,2004 Mar,610.4
V,Other retailing,A3349350R,2004 Apr,556.4
V,Other retailing,A3349350R,2004 May,561.6
V,Other retailing,A3349350R,2004 Jun,567.7
V,Other retailing,A3349350R,2004 Jul,600.2
V,Other retailing,A3349350R,2004 Aug,601.3
V,Other retailing,A3349350R,2004 Sep,618.5
V,Other retailing,A3349350R,2004 Oct,643.5
V,Other retailing,A3349350R,2004 Nov,663
V,Other retailing,A3349350R,2004 Dec,935.8
V,Other retailing,A3349350R,2005 Jan,554.3
V,Other retailing,A3349350R,2005 Feb,548.3
V,Other retailing,A3349350R,2005 Mar,595
V,Other retailing,A3349350R,2005 Apr,577.5
V,Other retailing,A3349350R,2005 May,612.8
V,Other retailing,A3349350R,2005 Jun,593.6
V,Other retailing,A3349350R,2005 Jul,587.9
V,Other retailing,A3349350R,2005 Aug,605.4
V,Other retailing,A3349350R,2005 Sep,595.7
V,Other retailing,A3349350R,2005 Oct,613.8
V,Other retailing,A3349350R,2005 Nov,657.7
V,Other retailing,A3349350R,2005 Dec,918.8
V,Other retailing,A3349350R,2006 Jan,585.6
V,Other retailing,A3349350R,2006 Feb,557.5
V,Other retailing,A3349350R,2006 Mar,624.1
V,Other retailing,A3349350R,2006 Apr,603.7
V,Other retailing,A3349350R,2006 May,631.8
V,Other retailing,A3349350R,2006 Jun,636.5
V,Other retailing,A3349350R,2006 Jul,590.7
V,Other retailing,A3349350R,2006 Aug,643.4
V,Other retailing,A3349350R,2006 Sep,617.1
V,Other retailing,A3349350R,2006 Oct,674.6
V,Other retailing,A3349350R,2006 Nov,728.5
V,Other retailing,A3349350R,2006 Dec,967.9
V,Other retailing,A3349350R,2007 Jan,607.4
V,Other retailing,A3349350R,2007 Feb,578.3
V,Other retailing,A3349350R,2007 Mar,645.4
V,Other retailing,A3349350R,2007 Apr,589
V,Other retailing,A3349350R,2007 May,625.9
V,Other retailing,A3349350R,2007 Jun,607.3
V,Other retailing,A3349350R,2007 Jul,625.7
V,Other retailing,A3349350R,2007 Aug,665.8
V,Other retailing,A3349350R,2007 Sep,645.1
V,Other retailing,A3349350R,2007 Oct,717.9
V,Other retailing,A3349350R,2007 Nov,779.4
V,Other retailing,A3349350R,2007 Dec,1036.4
V,Other retailing,A3349350R,2008 Jan,669.2
V,Other retailing,A3349350R,2008 Feb,633.6
V,Other retailing,A3349350R,2008 Mar,651.5
V,Other retailing,A3349350R,2008 Apr,644.1
V,Other retailing,A3349350R,2008 May,662.5
V,Other retailing,A3349350R,2008 Jun,620.5
V,Other retailing,A3349350R,2008 Jul,654.6
V,Other retailing,A3349350R,2008 Aug,660.7
V,Other retailing,A3349350R,2008 Sep,644.7
V,Other retailing,A3349350R,2008 Oct,723
V,Other retailing,A3349350R,2008 Nov,739.8
V,Other retailing,A3349350R,2008 Dec,1055
V,Other retailing,A3349350R,2009 Jan,663.1
V,Other retailing,A3349350R,2009 Feb,614.7
V,Other retailing,A3349350R,2009 Mar,677.4
V,Other retailing,A3349350R,2009 Apr,671.7
V,Other retailing,A3349350R,2009 May,703.9
V,Other retailing,A3349350R,2009 Jun,684.4
V,Other retailing,A3349350R,2009 Jul,698.5
V,Other retailing,A3349350R,2009 Aug,670.8
V,Other retailing,A3349350R,2009 Sep,700.5
V,Other retailing,A3349350R,2009 Oct,745.1
V,Other retailing,A3349350R,2009 Nov,794.6
V,Other retailing,A3349350R,2009 Dec,1054.3
V,Other retailing,A3349350R,2010 Jan,679.5
V,Other retailing,A3349350R,2010 Feb,663.4
V,Other retailing,A3349350R,2010 Mar,718.3
V,Other retailing,A3349350R,2010 Apr,710.4
V,Other retailing,A3349350R,2010 May,730.9
V,Other retailing,A3349350R,2010 Jun,728.4
V,Other retailing,A3349350R,2010 Jul,792.7
V,Other retailing,A3349350R,2010 Aug,795.6
V,Other retailing,A3349350R,2010 Sep,813.1
V,Other retailing,A3349350R,2010 Oct,811.5
V,Other retailing,A3349350R,2010 Nov,862.7
V,Other retailing,A3349350R,2010 Dec,1159
V,Other retailing,A3349350R,2011 Jan,717.8
V,Other retailing,A3349350R,2011 Feb,695.2
V,Other retailing,A3349350R,2011 Mar,795.3
V,Other retailing,A3349350R,2011 Apr,773.4
V,Other retailing,A3349350R,2011 May,793
V,Other retailing,A3349350R,2011 Jun,808.2
V,Other retailing,A3349350R,2011 Jul,835.9
V,Other retailing,A3349350R,2011 Aug,812.4
V,Other retailing,A3349350R,2011 Sep,833.7
V,Other retailing,A3349350R,2011 Oct,856.8
V,Other retailing,A3349350R,2011 Nov,912.2
V,Other retailing,A3349350R,2011 Dec,1285.9
V,Other retailing,A3349350R,2012 Jan,765
V,Other retailing,A3349350R,2012 Feb,773.3
V,Other retailing,A3349350R,2012 Mar,836.8
V,Other retailing,A3349350R,2012 Apr,765.8
V,Other retailing,A3349350R,2012 May,814.3
V,Other retailing,A3349350R,2012 Jun,802.4
V,Other retailing,A3349350R,2012 Jul,771.1
V,Other retailing,A3349350R,2012 Aug,805.8
V,Other retailing,A3349350R,2012 Sep,762.7
V,Other retailing,A3349350R,2012 Oct,773.5
V,Other retailing,A3349350R,2012 Nov,863.4
V,Other retailing,A3349350R,2012 Dec,1090.6
V,Other retailing,A3349350R,2013 Jan,689.5
V,Other retailing,A3349350R,2013 Feb,653.5
V,Other retailing,A3349350R,2013 Mar,698.6
V,Other retailing,A3349350R,2013 Apr,681.8
V,Other retailing,A3349350R,2013 May,750
V,Other retailing,A3349350R,2013 Jun,700.6
V,Other retailing,A3349350R,2013 Jul,721.7
V,Other retailing,A3349350R,2013 Aug,737.3
V,Other retailing,A3349350R,2013 Sep,736.1
V,Other retailing,A3349350R,2013 Oct,777.9
V,Other retailing,A3349350R,2013 Nov,879
V,Other retailing,A3349350R,2013 Dec,1060
V,Other retailing,A3349350R,2014 Jan,730
V,Other retailing,A3349350R,2014 Feb,707.6
V,Other retailing,A3349350R,2014 Mar,744.7
V,Other retailing,A3349350R,2014 Apr,751.9
V,Other retailing,A3349350R,2014 May,814.1
V,Other retailing,A3349350R,2014 Jun,782.6
V,Other retailing,A3349350R,2014 Jul,809.6
V,Other retailing,A3349350R,2014 Aug,844.8
V,Other retailing,A3349350R,2014 Sep,819.9
V,Other retailing,A3349350R,2014 Oct,839.7
V,Other retailing,A3349350R,2014 Nov,899.3
V,Other retailing,A3349350R,2014 Dec,1144.5
V,Other retailing,A3349350R,2015 Jan,797.7
V,Other retailing,A3349350R,2015 Feb,766.3
V,Other retailing,A3349350R,2015 Mar,844.5
V,Other retailing,A3349350R,2015 Apr,811.6
V,Other retailing,A3349350R,2015 May,854.4
V,Other retailing,A3349350R,2015 Jun,866.1
V,Other retailing,A3349350R,2015 Jul,867.4
V,Other retailing,A3349350R,2015 Aug,898.9
V,Other retailing,A3349350R,2015 Sep,902.6
V,Other retailing,A3349350R,2015 Oct,946.1
V,Other retailing,A3349350R,2015 Nov,1000.3
V,Other retailing,A3349350R,2015 Dec,1253.7
V,Other retailing,A3349350R,2016 Jan,863.1
V,Other retailing,A3349350R,2016 Feb,869.2
V,Other retailing,A3349350R,2016 Mar,899.1
V,Other retailing,A3349350R,2016 Apr,909.8
V,Other retailing,A3349350R,2016 May,908.6
V,Other retailing,A3349350R,2016 Jun,929.6
V,Other retailing,A3349350R,2016 Jul,901.5
V,Other retailing,A3349350R,2016 Aug,929.8
V,Other retailing,A3349350R,2016 Sep,962.1
V,Other retailing,A3349350R,2016 Oct,969.8
V,Other retailing,A3349350R,2016 Nov,1068.2
V,Other retailing,A3349350R,2016 Dec,1320.2
V,Other retailing,A3349350R,2017 Jan,907.6
V,Other retailing,A3349350R,2017 Feb,861.5
V,Other retailing,A3349350R,2017 Mar,986.1
V,Other retailing,A3349350R,2017 Apr,920.3
V,Other retailing,A3349350R,2017 May,990.5
V,Other retailing,A3349350R,2017 Jun,1000.3
V,Other retailing,A3349350R,2017 Jul,988
V,Other retailing,A3349350R,2017 Aug,1046.4
V,Other retailing,A3349350R,2017 Sep,1014.2
V,Other retailing,A3349350R,2017 Oct,1049.7
V,Other retailing,A3349350R,2017 Nov,1180.8
V,Other retailing,A3349350R,2017 Dec,1432.4
V,Other retailing,A3349350R,2018 Jan,1018.4
V,Other retailing,A3349350R,2018 Feb,958.8
V,Other retailing,A3349350R,2018 Mar,1060.3
V,Other retailing,A3349350R,2018 Apr,997.9
V,Other retailing,A3349350R,2018 May,1055.6
V,Other retailing,A3349350R,2018 Jun,1075.5
V,Other retailing,A3349350R,2018 Jul,1081.5
V,Other retailing,A3349350R,2018 Aug,1139.7
V,Other retailing,A3349350R,2018 Sep,1087.4
V,Other retailing,A3349350R,2018 Oct,1154
V,Other retailing,A3349350R,2018 Nov,1266.4
V,Other retailing,A3349350R,2018 Dec,1516.2
V,Other retailing,A3349350R,2019 Jan,1063.1
V,Other retailing,A3349350R,2019 Feb,1011.8
V,Other retailing,A3349350R,2019 Mar,1082.4
V,Other retailing,A3349350R,2019 Apr,1045.8
V,Other retailing,A3349350R,2019 May,1114
V,Other retailing,A3349350R,2019 Jun,1090.4
V,Other retailing,A3349350R,2019 Jul,1111.9
V,Other retailing,A3349350R,2019 Aug,1147.1
V,Other retailing,A3349350R,2019 Sep,1102.1
V,Other retailing,A3349350R,2019 Oct,1127.5
V,Other retailing,A3349350R,2019 Nov,1205.5
V,Other retailing,A3349350R,2019 Dec,1479.1
V,Other retailing,A3349350R,2020 Jan,1049.4
V,Other retailing,A3349350R,2020 Feb,1022.2
V,Other retailing,A3349350R,2020 Mar,1263.3
V,Other retailing,A3349350R,2020 Apr,972.5
V,Other retailing,A3349350R,2020 May,1098.7
V,Other retailing,A3349350R,2020 Jun,1100.9
V,Other retailing,A3349350R,2020 Jul,1178.1
V,Other retailing,A3349350R,2020 Aug,1037.3
V,Other retailing,A3349350R,2020 Sep,1021.2
V,Other retailing,A3349350R,2020 Oct,1141.7
V,Other retailing,A3349350R,2020 Nov,1451.6
V,Other retailing,A3349350R,2020 Dec,1663
V,Other retailing,A3349350R,2021 Jan,1178.3
V,Other retailing,A3349350R,2021 Feb,1094.7
V,Other retailing,A3349350R,2021 Mar,1260.5
V,Other retailing,A3349350R,2021 Apr,1204.1
V,Other retailing,A3349350R,2021 May,1269
V,Other retailing,A3349350R,2021 Jun,1210.7
V,Other retailing,A3349350R,2021 Jul,1226.6
V,Other retailing,A3349350R,2021 Aug,1211
V,Other retailing,A3349350R,2021 Sep,1227.8
V,Other retailing,A3349350R,2021 Oct,1325
V,Other retailing,A3349350R,2021 Nov,1662.3
V,Other retailing,A3349350R,2021 Dec,1963
V,Other retailing,A3349350R,2022 Jan,1410.8
V,Other retailing,A3349350R,2022 Feb,1264.7
V,Other retailing,A3349350R,2022 Mar,1420
V,Other retailing,A3349350R,2022 Apr,1373.2
V,Other retailing,A3349350R,2022 May,1480.2
V,Other retailing,A3349350R,2022 Jun,1472.5
V,Other retailing,A3349350R,2022 Jul,1480.5
V,Other retailing,A3349350R,2022 Aug,1481.2
V,Other retailing,A3349350R,2022 Sep,1456.6
V,Other retailing,A3349350R,2022 Oct,1504.8
V,Other retailing,A3349350R,2022 Nov,1710.8
V,Other retailing,A3349350R,2022 Dec,1979.4
V,Other retailing n.e.c.,A3349563V,1982 Apr,34.4
V,Other retailing n.e.c.,A3349563V,1982 May,34.4
V,Other retailing n.e.c.,A3349563V,1982 Jun,33.5
V,Other retailing n.e.c.,A3349563V,1982 Jul,33.4
V,Other retailing n.e.c.,A3349563V,1982 Aug,33.2
V,Other retailing n.e.c.,A3349563V,1982 Sep,34.5
V,Other retailing n.e.c.,A3349563V,1982 Oct,36.7
V,Other retailing n.e.c.,A3349563V,1982 Nov,40.7
V,Other retailing n.e.c.,A3349563V,1982 Dec,57.3
V,Other retailing n.e.c.,A3349563V,1983 Jan,35.8
V,Other retailing n.e.c.,A3349563V,1983 Feb,36.4
V,Other retailing n.e.c.,A3349563V,1983 Mar,39.1
V,Other retailing n.e.c.,A3349563V,1983 Apr,33.8
V,Other retailing n.e.c.,A3349563V,1983 May,35
V,Other retailing n.e.c.,A3349563V,1983 Jun,33.7
V,Other retailing n.e.c.,A3349563V,1983 Jul,34.2
V,Other retailing n.e.c.,A3349563V,1983 Aug,37.3
V,Other retailing n.e.c.,A3349563V,1983 Sep,37.2
V,Other retailing n.e.c.,A3349563V,1983 Oct,39.1
V,Other retailing n.e.c.,A3349563V,1983 Nov,42.6
V,Other retailing n.e.c.,A3349563V,1983 Dec,61.3
V,Other retailing n.e.c.,A3349563V,1984 Jan,38
V,Other retailing n.e.c.,A3349563V,1984 Feb,39.4
V,Other retailing n.e.c.,A3349563V,1984 Mar,40.9
V,Other retailing n.e.c.,A3349563V,1984 Apr,37.9
V,Other retailing n.e.c.,A3349563V,1984 May,41.3
V,Other retailing n.e.c.,A3349563V,1984 Jun,35.8
V,Other retailing n.e.c.,A3349563V,1984 Jul,36.4
V,Other retailing n.e.c.,A3349563V,1984 Aug,38.5
V,Other retailing n.e.c.,A3349563V,1984 Sep,36.1
V,Other retailing n.e.c.,A3349563V,1984 Oct,40.7
V,Other retailing n.e.c.,A3349563V,1984 Nov,44.9
V,Other retailing n.e.c.,A3349563V,1984 Dec,57.2
V,Other retailing n.e.c.,A3349563V,1985 Jan,39.9
V,Other retailing n.e.c.,A3349563V,1985 Feb,40.4
V,Other retailing n.e.c.,A3349563V,1985 Mar,41
V,Other retailing n.e.c.,A3349563V,1985 Apr,39.6
V,Other retailing n.e.c.,A3349563V,1985 May,42.6
V,Other retailing n.e.c.,A3349563V,1985 Jun,36.9
V,Other retailing n.e.c.,A3349563V,1985 Jul,40.2
V,Other retailing n.e.c.,A3349563V,1985 Aug,42.4
V,Other retailing n.e.c.,A3349563V,1985 Sep,40.1
V,Other retailing n.e.c.,A3349563V,1985 Oct,46.4
V,Other retailing n.e.c.,A3349563V,1985 Nov,49.1
V,Other retailing n.e.c.,A3349563V,1985 Dec,66.3
V,Other retailing n.e.c.,A3349563V,1986 Jan,46.1
V,Other retailing n.e.c.,A3349563V,1986 Feb,45.4
V,Other retailing n.e.c.,A3349563V,1986 Mar,44.4
V,Other retailing n.e.c.,A3349563V,1986 Apr,46
V,Other retailing n.e.c.,A3349563V,1986 May,49.4
V,Other retailing n.e.c.,A3349563V,1986 Jun,43.7
V,Other retailing n.e.c.,A3349563V,1986 Jul,47.7
V,Other retailing n.e.c.,A3349563V,1986 Aug,49.1
V,Other retailing n.e.c.,A3349563V,1986 Sep,48.7
V,Other retailing n.e.c.,A3349563V,1986 Oct,55.2
V,Other retailing n.e.c.,A3349563V,1986 Nov,55.9
V,Other retailing n.e.c.,A3349563V,1986 Dec,78.9
V,Other retailing n.e.c.,A3349563V,1987 Jan,51.7
V,Other retailing n.e.c.,A3349563V,1987 Feb,49.4
V,Other retailing n.e.c.,A3349563V,1987 Mar,51.3
V,Other retailing n.e.c.,A3349563V,1987 Apr,50.6
V,Other retailing n.e.c.,A3349563V,1987 May,52.7
V,Other retailing n.e.c.,A3349563V,1987 Jun,48.7
V,Other retailing n.e.c.,A3349563V,1987 Jul,53.4
V,Other retailing n.e.c.,A3349563V,1987 Aug,53.8
V,Other retailing n.e.c.,A3349563V,1987 Sep,55.6
V,Other retailing n.e.c.,A3349563V,1987 Oct,58.5
V,Other retailing n.e.c.,A3349563V,1987 Nov,59.9
V,Other retailing n.e.c.,A3349563V,1987 Dec,86.1
V,Other retailing n.e.c.,A3349563V,1988 Jan,51.1
V,Other retailing n.e.c.,A3349563V,1988 Feb,53.8
V,Other retailing n.e.c.,A3349563V,1988 Mar,57.4
V,Other retailing n.e.c.,A3349563V,1988 Apr,53.8
V,Other retailing n.e.c.,A3349563V,1988 May,55.8
V,Other retailing n.e.c.,A3349563V,1988 Jun,52.4
V,Other retailing n.e.c.,A3349563V,1988 Jul,50.2
V,Other retailing n.e.c.,A3349563V,1988 Aug,53.9
V,Other retailing n.e.c.,A3349563V,1988 Sep,54.3
V,Other retailing n.e.c.,A3349563V,1988 Oct,60.3
V,Other retailing n.e.c.,A3349563V,1988 Nov,66.9
V,Other retailing n.e.c.,A3349563V,1988 Dec,107.8
V,Other retailing n.e.c.,A3349563V,1989 Jan,55.4
V,Other retailing n.e.c.,A3349563V,1989 Feb,54.7
V,Other retailing n.e.c.,A3349563V,1989 Mar,58.7
V,Other retailing n.e.c.,A3349563V,1989 Apr,55.4
V,Other retailing n.e.c.,A3349563V,1989 May,62.1
V,Other retailing n.e.c.,A3349563V,1989 Jun,54.7
V,Other retailing n.e.c.,A3349563V,1989 Jul,58.1
V,Other retailing n.e.c.,A3349563V,1989 Aug,58.9
V,Other retailing n.e.c.,A3349563V,1989 Sep,61.3
V,Other retailing n.e.c.,A3349563V,1989 Oct,63.3
V,Other retailing n.e.c.,A3349563V,1989 Nov,67
V,Other retailing n.e.c.,A3349563V,1989 Dec,118.6
V,Other retailing n.e.c.,A3349563V,1990 Jan,66.4
